Budapest VI. kerület	47.50369	19.06583	42120
Budapest XIII. kerület	47.52978	19.08068	113531
Budapest IV. kerület	47.56182	19.08909	98374
Budapest XV. kerület	47.56263	19.11681	80218
Budapest XVI. kerület	47.51482	19.17028	68484
Budapest XIX. kerület	47.45293	19.14943	61610
Budapest XVIII. kerület	47.44417	19.17595	93225
Budapest XXIII. kerület	47.39788	19.11492	20387
Budapest XXII. kerület	47.42698	19.04016	50499
Budapest XXI. kerület	47.42215	19.06641	76339
Budapest XX. kerület	47.43674	19.10093	63371
Budapest XVII. kerület	47.47997	19.25388	78250
Budapest III. kerület	47.54157	19.04501	123723
Budapest II. kerület	47.51984	19.02218	88729
Budapest I. kerület	47.49705	19.03961	24728
Józsefváros	47.48938	19.07292	76957
Csepel-Királyerdő	47.40253	19.09182	15917
Csepel-Csillagtelep	47.40918	19.05944	18527
Középső-Ferencváros	47.47305	19.07971	34036
Óhegy	47.47803	19.14790	25842
Újlipótváros	47.51606	19.05279	36888
Alsórákos	47.52791	19.12287	29023
Tongging	2.89850	98.52310	16000
Teluk Nibung	3.00100	99.81640	25146
Teluk Dalam	0.57290	97.80340	25780
Tebingtinggi	3.32850	99.16250	117530
Tarutung	2.01467	98.96548	39500
Tanjungtiram	4.06130	98.36990	25118
Tanjungbalai	2.96667	99.80000	190935
Sunggal	3.57650	98.61510	157914
Stabat	3.73335	98.45025	26862
Singkil	2.28740	97.78840	46800
Sigli	5.38480	95.96090	17504
Sidikalang	2.74899	98.31270	50671
Sibolga	1.74016	98.78117	92244
Sabang	5.88969	95.31644	43527
Reuleuet	5.21667	96.28333	40393
Rantauprapat	2.10000	99.83333	103009
Percut	3.62530	98.86400	311063
Perbaungan	3.56790	98.95600	157174
Pematangsiantar	2.95950	99.06870	279198
Paropo	2.86630	98.52110	16065
Pangururan	2.60810	98.69610	34209
Pangkalan Brandan	4.02380	98.27820	25542
Padangsidempuan	1.37952	99.27146	243843
Meulaboh	4.14402	96.12664	64646
Medan	3.58333	98.66667	2486283
Lhokseumawe	5.18010	97.15070	200876
Langsa	4.46830	97.96830	184016
Lahewa	1.39430	97.16750	24485
Labuhan Deli	3.87900	98.63300	49668
Kisaran	2.98450	99.61580	141915
Kabanjahe	3.10010	98.49080	73581
Gunungsitoli	1.28880	97.61430	136707
Deli Tua	3.50780	98.68390	27940
Blangpidie	3.73956	96.83608	24085
Bireun	5.20300	96.70090	47670
Binjai	3.60010	98.48540	279302
Berastagi	3.19468	98.50889	48244
Belawan	3.77550	98.68320	102707
Barus	2.01060	98.39820	18346
Bandar	2.05000	99.75000	31442
Banda Aceh	5.54167	95.33333	267962
Yogyakarta	-7.80139	110.36472	375699
Wonosobo	-7.35889	109.90306	92990
Wonosari	-7.96556	110.60361	87454
Wonopringgo	-6.98333	109.61667	38429
Wongsorejo	-7.99080	114.40090	29193
Wiradesa	-6.89220	109.61900	39407
Weru	-6.71100	108.50370	139004
Weleri	-6.97130	110.06660	58448
Welahan	-6.80000	110.71667	26163
Wedi	-7.74306	110.57944	55300
Watampone	-4.53860	120.32790	149336
Wangon	-7.51611	109.05389	35530
Wanaraja	-7.17490	107.98080	26240
Wamena	-4.09583	138.94806	66080
Waisai	-0.23790	130.50720	22541
Waingapu	-9.65670	120.26410	35932
Utan	-6.17694	106.94667	28745
Ungaran	-7.13972	110.40500	171378
Makassar	-5.14861	119.43194	1474393
Ubud	-8.50980	115.26540	74800
Tulungagung	-8.06570	111.90250	65262
Tulangan Utara	-7.47370	112.65050	63889
Tuban	-6.89760	112.06490	76242
Tual	-5.62878	132.75229	90470
Trucuk	-7.71833	110.65889	23584
Trenggalek	-8.07640	111.70641	29083
Tondano	1.30540	124.91261	33317
Tomohon	1.31678	124.80379	27624
Toli-Toli	1.04018	120.81764	242783
Tobelo	1.72837	128.00948	34150
Tiom	-3.92361	138.45472	21324
Timika	-4.61407	136.67679	142909
Ternate	0.79065	127.38424	210836
Terbanggi Besar	-4.87898	105.21818	52566
Teminabuan	-1.44160	132.01428	19491
Tegal	-6.86940	109.14020	297173
Tayu	-6.53970	111.05180	26413
Tasikmalaya	-7.32740	108.22070	770839
Tarub	-6.93333	109.16667	75739
Tarakan	3.31332	117.59152	255310
Tanjung Selor	2.83750	117.36528	67837
Tanjung Pinang	0.91667	104.45833	227663
Tanjung Pandan	-2.73353	107.63477	103062
Bandar Lampung	-5.42917	105.26111	1166066
Tanjung Balai	1.00005	103.42186	48953
Tanjungagung	-3.93728	103.80465	53117
Tanjung	-2.17090	115.40770	37291
Tanggulangin	-7.49958	112.69992	32866
Tangerang	-6.17806	106.63000	1927815
Taliwang	-8.74490	116.85320	55340
Tahuna	3.61099	125.48580	35307
Tabanan	-8.54130	115.12522	33667
Surakarta	-7.55611	110.83167	526870
Surabaya	-7.24917	112.75083	3018022
Sungai Raya	0.70000	108.90000	47735
Sungai Penuh	-2.05610	101.39130	102224
Sungailiat	-1.85442	106.12215	100750
Sumenep	-7.01152	113.86042	84656
Sumedang Utara	-6.85000	107.91667	100000
Sumedang	-6.85861	107.91639	200000
Sumberpucung	-8.15856	112.48292	35285
Sumber	-6.76028	108.48306	96725
Sumbawa Besar	-8.49317	117.42024	62753
Sokaraja	-7.45806	109.28806	66482
Sukabumi	-6.91806	106.92667	365735
Subang	-6.57000	107.75667	137234
Srono	-8.40003	114.26661	36260
Srandakan	-7.93861	110.25056	29529
Sragen	-7.42639	111.02222	71522
Sorong	-0.87956	131.26104	219958
Soreang	-7.03306	107.51833	116780
Solok	-0.80060	100.65710	73438
Soko	-7.48315	112.42704	25494
Sofifi	0.73729	127.55880	27591
Soe	-9.86071	124.28395	40190
Sleman	-7.71556	110.35556	56215
Slawi	-6.98160	109.14070	61206
Situbondo	-7.70623	114.00976	685967
Sintang	0.06667	111.50000	85000
Sinjai	-5.12410	120.25300	40797
Singosari	-7.89240	112.66580	182656
Singojuruh	-8.31667	114.23333	29418
Singkawang	0.90925	108.98463	253812
Sengkang	-4.12790	120.02970	59523
Singaraja	-8.11200	115.08818	133784
Singaparna	-7.35150	108.11100	48882
Simpang	-1.26424	104.09701	36652
Sijunjung	-0.70050	100.97740	27786
Sidoarjo	-7.44780	112.71830	139189
Sidareja	-7.48460	108.79230	30313
Sewon	-7.87639	110.35889	73585
Serpong	-6.31694	106.66417	80193
Serang	-6.11528	106.15417	735651
Sepatan	-6.11889	106.57500	118439
Semarang	-6.99306	110.42083	1694740
Selong	-8.65030	116.53180	92464
Selogiri	-7.78333	110.86667	30180
Sawangan	-6.40278	106.77444	197170
Sangkapura	-5.84525	112.65173	50612
Sanana	-2.05853	125.97786	29716
Sampit	-2.53150	112.94960	166773
Sampang	-7.18720	113.23940	53269
Samarinda	-0.49167	117.14583	865306
Salatiga	-7.33194	110.49278	198971
Ruteng	-8.61139	120.46444	41533
Rengasdengklok	-6.15917	107.29806	201463
Rembangan	-6.70360	111.34160	44030
Rantepao	-2.97010	119.89780	40438
Ransiki	-1.50830	134.17080	16245
Rangkasbitung	-6.35910	106.24940	137041
Randudongkal	-7.09810	109.32430	28532
Rajapolah	-7.22100	108.18960	39840
Raha	-4.83800	122.72090	69980
Purwokerto	-7.42139	109.23444	230235
Purwodadi	-7.08680	110.91580	139387
Purwakarta	-6.55694	107.44333	179233
Purbalingga	-7.38806	109.36389	56903
Pundong	-7.95222	110.34861	24081
Probolinggo	-7.75430	113.21590	243746
Prigen	-7.68333	112.61667	24164
Praya	-8.70536	116.27036	35183
Candi Prambanan	-7.75000	110.49417	44925
Poso	-1.39590	120.75240	47477
Pontianak	-0.03194	109.32500	686019
Ponorogo	-7.86850	111.46200	79026
Polewali	-3.43240	119.34350	65800
Plumbon	-6.70500	108.47278	167105
Prabumulih	-3.43447	104.23056	103470
Pemangkat	1.16667	108.96667	54259
Pemalang	-6.89193	109.38263	184149
Pelabuhanratu	-6.98750	106.55139	109523
Pekanbaru	0.51667	101.44167	1167599
Pekalongan	-6.88860	109.67530	324564
Pecangaan	-6.69780	110.71070	61046
Payakumbuh	-0.21590	100.63340	139576
Pati	-6.75590	111.03800	107028
Pasuruan	-7.64530	112.90750	213469
Paseh	-7.06800	107.79400	126181
Pasarkemis	-6.17028	106.53028	263289
Parung	-6.42139	106.73306	128905
Pariaman	-0.61898	100.11997	92183
Parepare	-4.01350	119.62550	160309
Pare	-7.76790	112.19800	106007
Panji	-7.72528	114.09954	42789
Pangkalpinang	-2.12914	106.11377	226297
Pangkalanbuun	-2.68320	111.62590	108814
Pandeglang	-6.30840	106.10670	92316
Pandaan	-7.65268	112.68750	34184
Pandak	-7.91306	110.29361	56043
Panarukan	-7.70181	113.91844	30749
Pamulang	-6.34278	106.73833	174557
Pameungpeuk	-7.01833	107.60389	48294
Pamekasan	-7.15680	113.47460	92447
Pamanukan	-6.28417	107.81056	114290
Palu	-0.90833	119.87083	389959
Palopo	-2.99250	120.19694	184961
Palimanan	-6.70694	108.42417	92600
Palembang	-2.91673	104.74580	1801367
Palangkaraya	-2.20833	113.91667	318247
Pakisaji	-8.06650	112.59810	30213
Pagar Alam	-4.02506	103.24694	70386
Padangpanjang	-0.45602	100.40521	58627
Padang	-0.94924	100.35427	942938
Paciran	-6.87666	112.37606	27072
Nunukan	4.13841	117.65070	67006
Ngunut	-8.10580	112.01591	26297
Ngoro	-7.68386	112.25804	22871
Ngawi	-7.40380	111.44610	22412
Nganjuk	-7.60510	111.90350	69011
Negara	-8.35694	114.61694	100074
Namrole	-3.84548	126.72619	21513
Namlea	-3.26194	127.09292	37869
Nabire	-3.35989	135.50074	99848
Muntok	-2.06719	105.16228	26709
Muntilan	-7.58111	110.29278	81555
Muncar	-8.43333	114.33333	64537
Mulia	-3.71472	137.98528	35884
Muara Teweh	-0.94734	114.89620	46652
Muara Bungo	-1.49018	102.11490	21243
Mranggen	-7.02680	110.51580	28026
Mojokerto	-7.46640	112.43380	141785
Mojoagung	-7.56667	112.35000	23534
Mlonggo	-6.53333	110.70000	33542
Metro	-5.11306	105.30667	182293
Mertoyudan	-7.52000	110.22639	69871
Melati	-7.73333	110.36667	67090
Maumere	-8.61990	122.21110	87720
Mataram	-8.58333	116.11667	441147
Masamba	-2.55370	120.32790	38024
Martapura	-3.41090	114.86420	131449
Maros	-5.00600	119.57270	30000
Margasari	-7.09484	109.02500	27814
Margahayukencana	-6.97083	107.56750	83119
Manokwari	-0.86291	134.06402	132300
Manismata	-2.46667	111.03333	18888
Manggar	-2.88333	108.26667	39135
Mendaha	-1.01630	103.59331	56268
Manado	1.48218	124.84892	458582
Malinau	3.58855	116.62391	25596
Malang	-7.97970	112.63040	889359
Majene	-3.54030	118.97070	73883
Majenang	-7.29750	108.76420	38897
Majalengka	-6.83611	108.22778	73052
Magelang	-7.47056	110.21778	128709
Madiun	-7.62980	111.52390	202544
Luwuk	-0.95160	122.78750	47778
Lumajang	-8.13350	113.22480	123626
Lubuklinggau	-3.29450	102.86140	234166
Loa Janan	-0.58295	117.09503	212816
Lewoleba	-8.37230	123.41800	30151
Lembang	-6.81167	107.61750	183130
Lebaksiu	-7.04960	109.14410	33606
Lawang	-7.83530	112.69470	112540
Lasem	-6.69220	111.45270	28948
Lamongan	-7.11667	112.41667	59224
Lahat	-3.78514	103.54279	65906
Labuan Bajo	-8.49640	119.88770	188724
Labuan	-6.37840	105.83000	33576
Kutoarjo	-7.71694	109.91278	31352
Kuta	-8.72332	115.17234	30012
Kuningan	-6.97583	108.48306	111742
Kudus	-6.80480	110.84050	92156
Kuala Tungkal	-0.81623	103.46111	33683
Kualakapuas	-3.00913	114.38759	35632
Kroya	-7.63306	109.24611	23255
Krian	-7.41040	112.57920	38603
Kresek	-6.13139	106.37972	110182
Kraksaan	-7.75845	113.39624	28248
Kotamobagu	0.74194	124.31208	121756
Kotabumi	-4.82505	104.88170	42366
Klungkung	-8.53333	115.40000	223720
Klaten	-7.70583	110.60639	126831
Klangenan	-6.70944	108.44000	88378
Ketanggungan	-6.93830	108.89100	44288
Kertosono	-7.58333	112.10000	60782
Kepanjen	-8.13030	112.57270	51919
Kendari	-3.97780	122.51507	351085
Kencong	-8.28333	113.36667	43046
Kefamenanu	-9.44667	124.47806	48202
Kedungwuni	-6.97038	109.64794	117249
Kedungwaru	-8.06667	111.91667	80257
Kediri	-7.81667	112.01667	301424
Kebonarun	-7.70028	110.56306	21745
Kebomas	-7.16667	112.63330	75982
Kawasi	-1.59122	127.40707	29642
Kawalu	-7.38170	108.20820	50541
Katobu	-4.82990	122.72600	31929
Karawang	-6.30525	107.31970	307880
Karangsembung	-6.84870	108.64220	75856
Amlapura	-8.45000	115.61667	31869
Karanganom	-7.64889	110.62500	47179
Karangampel	-6.46222	108.45194	31234
Kamal	-7.16778	112.71917	22515
Kalianget	-7.05370	113.94244	23897
Kalabahi	-8.21510	124.54580	19210
Juwana	-6.71500	111.15140	40177
Jombang	-7.54595	112.23307	126465
Jogonalan	-7.70361	110.53611	28114
Jepara	-6.59240	110.67100	1257912
Jember	-8.17211	113.69953	298585
Jekulo	-6.80570	110.92620	37521
Jatiwangi	-6.73361	108.26278	57973
Jatiroto	-7.88333	111.11667	50059
Jatibarang	-6.47472	108.31528	73010
Jaten	-7.57722	110.89750	32378
Jambi City	-1.60000	103.61667	635101
Jakarta	-6.21462	106.84513	8540121
Indramayu	-6.32639	108.32000	123263
Indralaya	-3.25249	104.67555	42498
Grogol	-7.60111	110.81861	100613
Gresik	-7.15389	112.65611	73629
Gorontalo	0.53750	123.06250	205390
Gongdanglegi Kulon	-8.17529	112.63594	22468
Gombong	-7.60722	109.51417	50950
Godean	-7.76972	110.29389	63164
Genteng	-8.36667	114.15000	79652
Gedangan	-7.39083	112.72667	79230
Gebog	-6.73500	110.84440	43756
Garut	-7.24500	107.92100	131809
Gampengrejo	-7.76400	112.03500	49118
Gambiran Satu	-8.39390	114.14640	22525
Galesong	-5.31660	119.36610	83050
Fakfak	-2.92481	132.29813	18900
Ende	-8.84320	121.66230	87269
Dumai	1.66711	101.44316	349389
Dukuhturi	-6.90000	109.08333	98074
Driyorejo	-7.36590	112.62190	26827
Dompu	-8.53650	118.46340	54987
Dobo	-5.76092	134.23405	52104
Diwek	-7.57897	112.23109	41719
Depok	-7.76250	110.43167	104527
Depok	-6.40000	106.81861	2163635
Denpasar	-8.65000	115.21667	670210
Demak	-6.89090	110.63960	27251
Delanggu	-7.61667	110.68333	24440
Daruba	2.05049	128.29398	23566
Dampit	-8.21162	112.74934	23094
Curup	-3.47030	102.52070	46245
Curug	-6.26583	106.55639	191406
Comal	-6.90530	109.53470	51092
Colomadu	-7.53333	110.75000	26274
Citeureup	-6.48556	106.88194	214668
Cirebon	-6.70630	108.55700	344851
Ciputat	-6.23750	106.69556	207858
Cimahi	-6.87222	107.54250	581994
Cileunyi	-6.93889	107.75278	111476
Cileungsir	-6.39472	106.95917	289833
Cilegon	-6.01440	106.05420	470378
Cilacap	-7.72639	109.00944	256996
Cikarang	-6.26111	107.15278	106479
Cikampek	-6.41972	107.45583	127173
Cicurug	-6.78139	106.78250	88965
Cibinong	-6.48167	106.85417	363424
Cianjur	-6.82222	107.13944	174587
Ciamis	-7.32570	108.35340	109839
Cepu	-7.14750	111.59060	55055
Ceper	-7.67417	110.67889	28646
Caringin	-6.70611	106.82139	91845
Ciampea	-6.55472	106.70083	207212
Bungku	-2.54710	121.97200	25477
Bulakamba	-6.87480	108.95590	27367
Bukittinggi	-0.30907	100.37055	121028
Buduran	-7.42810	112.72340	48152
Buaran	-7.05000	109.55000	38770
Boyolangu	-8.11810	111.89350	32287
Boyolali	-7.53306	110.59583	59851
Bontang	0.13240	117.48540	194606
Bondowoso	-7.91346	113.82145	69783
Bojonegoro	-7.15020	111.88170	86568
Bogor	-6.59444	106.78917	1078351
Blora	-6.96980	111.41860	51811
Blitar	-8.09830	112.16810	161204
Bitung	1.44059	125.12824	225134
Bintuni	-2.10967	133.52461	24742
Bima	-8.46006	118.72667	165113
Biak	-1.17670	136.08200	41731
Besuki	-7.73379	113.69785	55465
Benoa	-8.75480	115.21840	39570
Bengkulu	-3.80044	102.26554	397321
Bengkayang	0.83194	109.43589	33385
Bekasi	-6.23490	106.98960	2648272
Baubau	-5.46330	122.60240	161280
Baturaja	-4.12891	104.16695	134759
Baturaden	-7.30000	109.21667	42394
Batu	-7.87000	112.52833	225408
Batang	-6.48460	110.70830	139492
Barabai	-2.58333	115.38333	55956
Banyuwangi	-8.23250	114.35755	117558
Banyumas	-7.51417	109.29417	48378
Bantul	-7.88806	110.32889	64360
Banjarmasin	-3.31987	114.59075	657663
Banjarbaru	-3.44060	114.83650	293332
Banjaran	-7.04528	107.58778	164952
Banjar	-8.19000	114.96750	89040
Banjar	-7.19550	107.43130	209791
Bangkalan	-7.04550	112.73510	86250
Bangil	-7.59939	112.81860	85504
Bandung	-6.92222	107.60694	2528163
Bambanglipuro	-7.95000	110.28333	44713
Balung	-7.73333	113.91667	47631
Balikpapan	-1.26753	116.82887	695287
Balapulang	-7.04858	109.10056	28483
Balai Pungut	1.05949	101.29054	56452
Baki	-7.61278	110.78389	58909
Baekrajan	-6.76740	110.85410	57920
Babat	-7.11282	112.16354	27038
Atambua	-9.10611	124.89250	82196
Astanajapura	-6.80170	108.63110	148047
Arjawinangun	-6.64528	108.41028	105845
Amuntai	-2.41773	115.24941	55560
Ambon	-3.69583	128.18333	347288
Ambarawa	-7.26333	110.39750	65096
Amahai	-3.33984	128.91975	50478
Airmadidi	1.42804	124.97774	31446
Agats	-5.54505	138.13522	23869
Adiwerna	-6.93750	109.13250	134188
Padalarang	-6.83778	107.47278	193114
Ciranjang-hilir	-6.82000	107.25722	77758
Leuwiliang	-7.11694	107.50194	15275
Cikupa	-6.23639	106.50833	174041
Teluknaga	-6.09889	106.63806	175155
Karangnongko	-7.79556	110.58667	37420
Gamping Lor	-7.79556	110.32639	66110
Kasihan	-7.82694	110.32917	86234
Ngemplak	-7.54972	110.71639	23750
Kartasura	-7.55194	110.73778	88927
Gatak	-7.59083	110.70444	48959
Kupang	-10.17083	123.60694	474801
Sentani	-2.56910	140.51270	44779
Merauke	-8.49958	140.40613	116864
Jayapura	-2.53371	140.71813	410852
Abepura	-2.59640	140.63240	62248
Batam	1.14937	104.02491	1296960
Subulussalam	2.66200	97.88270	105553
Seririt	-8.19280	114.93880	25000
Bedugul	-8.45040	115.59250	20000
Sukawati	-8.49130	115.04590	125470
Tambolaka	-9.42830	119.23800	35790
Tuban	-8.74270	115.17240	22947
Batubulan	-8.62379	115.26203	28131
Pekan Bahapal	3.11313	99.17352	40000
South Tangerang	-6.28862	106.71789	1429529
Masohi	-3.29833	128.96882	36433
Amlapura city	-8.44869	115.60621	31869
Kota Sambas	1.36259	109.30093	57295
Dalung	-8.62553	115.17042	30228
Nusantara	-0.97306	116.70861	147430
Wexford	52.33417	-6.45750	21524
Waterford	52.25833	-7.11194	60079
Tullamore	53.27389	-7.48889	15598
Tralee	52.27042	-9.70264	26079
Tallaght	53.28590	-6.37344	81022
Swords	53.45972	-6.21806	40776
Sligo	54.26969	-8.46943	20608
Rathfarnham	53.30056	-6.28278	17333
Portlaoise	53.03441	-7.29979	23494
Droichead Nua	53.18194	-6.79667	22742
Navan	53.65278	-6.68139	33886
Naas	53.21583	-6.66694	20713
An Muileann gCearr	53.52466	-7.33850	22667
Maynooth	53.38500	-6.59361	17259
Malahide	53.45083	-6.15444	16550
Lucan	53.35736	-6.44859	15269
Limerick	52.66472	-8.62306	102287
Letterkenny	54.95000	-7.73333	22549
Leixlip	53.36583	-6.49556	15504
Kilkenny	52.65417	-7.25222	21589
Greystones	53.14083	-6.06306	22009
Galway	53.27245	-9.05095	85910
Finglas	53.38917	-6.29694	19768
Ennis	52.84361	-8.98639	27923
Dún Laoghaire	53.29395	-6.13586	31239
Dundalk	54.00000	-6.41667	43112
Dublin	53.33306	-6.24889	1024027
Drogheda	53.71889	-6.34778	44135
Douglas	51.87444	-8.43500	26883
Cork	51.89797	-8.47061	224004
Cluain Meala	52.35500	-7.70389	18369
Celbridge	53.34165	-6.54419	20288
Carrigaline	51.81167	-8.39861	18239
Carlow	52.84083	-6.92611	27351
Bray	53.20278	-6.09833	33512
Blanchardstown	53.38806	-6.37556	16511
Ballincollig	51.88333	-8.58333	18621
Balbriggan	53.60846	-6.18310	21722
Athlone	53.42278	-7.93722	22869
Sandyford	53.27470	-6.22530	22288
Templeogue	53.29528	-6.30889	18076
Donaghmede	53.39845	-6.16179	15299
South Dublin	53.29026	-6.34151	301075
Jerusalem	31.76904	35.21633	971800
Giv`at H̱ananya	31.76667	35.23333	15500
Modi‘in Makkabbim Re‘ut	31.89385	35.01504	93277
Zikhron Ya‘aqov	32.56883	34.95427	23206
Safed	32.96465	35.49600	36094
Yoqne‘am ‘Illit	32.64661	35.09202	23796
Yirkā	32.95435	35.21197	17171
Yehud	32.03317	34.89091	25600
Yavné	31.87808	34.73983	47585
Jaffa	32.05043	34.75224	100000
Yāfā	32.68923	35.27832	18905
Umm el Faḥm	32.51758	35.15397	56109
Tirat Karmel	32.76025	34.96874	27822
Tiberias	32.79396	35.53152	44779
Tel Aviv	32.08088	34.78057	432892
maalot Tarshīhā	33.01667	35.26667	21836
Tamra	32.85301	35.19870	25917
Shefar‘am	32.80583	35.16895	42137
Sderot	31.52500	34.59693	27635
Sakhnīn	32.86506	35.29771	31702
Rosh Ha‘Ayin	32.09556	34.95664	72881
Rishon LeTsiyyon	31.97102	34.78939	258535
Reẖovot	31.89421	34.81199	149392
Ramla	31.92624	34.86350	76246
Ramat HaSharon	32.14613	34.83940	47245
Ramat Gan	32.08227	34.81065	170822
Ra'anana	32.18360	34.87386	75421
Qiryat Yam	32.84966	35.06973	39897
Qiryat Tiv‘on	32.71217	35.12505	18130
Qiryat Shmona	33.21204	35.57044	22512
Qiryat Motsqin	32.83706	35.07760	43303
Qiryat Mal’akhi	31.72888	34.74632	25362
Qiryat HaYovel	31.76667	35.16667	25000
Kiryat Gat	31.60998	34.76422	61817
Qiryat Bialik	32.82750	35.08583	43955
Qiryat Ata	32.81149	35.11323	59030
Qalansuwa	32.28493	34.98106	16898
Petaẖ Tiqva	32.08707	34.88747	253529
Pardés H̱anna Karkur	32.47408	34.97781	44840
Or Yehuda	32.02923	34.85788	36813
Or Akiva	32.50640	34.92087	18972
Ofaqim	31.31410	34.62025	34666
Netivot	31.42305	34.58911	43732
Netanya	32.33294	34.85917	228204
Ness Ziona	31.92933	34.79868	50351
Nesher	32.76622	35.04425	24148
Naẕerat ‘Illit	32.70816	35.32469	43556
Nazareth	32.70087	35.29719	77445
Nahariyya	33.00892	35.09814	58096
Migdal Ha‘Emeq	32.67788	35.24158	25675
Mevasseret Tsiyyon	31.80186	35.15072	24052
Majd el Kurūm	32.92094	35.25438	15455
Maghār	32.88888	35.40831	22957
Lod	31.94670	34.89030	77223
Kfar Yona	32.31517	34.93570	24778
Kfar Saba	32.17500	34.90694	110456
Karmi’el	32.90951	35.29768	46252
Kafr Qāsim	32.11406	34.97624	23823
Kafr Qari‘	32.50527	35.05215	19018
Kafr Mandā	32.81095	35.26071	20188
Kafr Kannā	32.74660	35.34242	22751
Judeida Makr	32.92820	35.15705	21163
H̱olon	32.01034	34.77918	196282
Hod HaSharon	32.15934	34.89320	63175
Herzliya	32.16627	34.82536	97470
Haifa	32.81303	34.99928	285316
Hadera	32.44192	34.90390	97335
Giv'at Shmuel	32.07817	34.84858	28628
Givatayim	32.07225	34.81253	60644
Gedera	31.81456	34.77998	30798
Gan Yavne	31.78737	34.70659	23869
Ganei Tikva	32.05971	34.87320	25093
Eṭ Ṭīra	32.23410	34.95023	26552
Eṭ Ṭaiyiba	32.26616	35.00893	43957
Ar Rayna	32.72220	35.31560	15621
Eilat	29.55805	34.94821	52299
Dimona	31.07079	35.03269	36192
Daliyat al Karmel	32.69383	35.04686	25000
Binyamina-Giv‘at ‘Ada	32.52305	34.94487	15847
Bet Shemesh	31.73072	34.99293	124957
Bet She’an	32.49658	35.49650	16800
Bnei Brak	32.08074	34.83380	214444
Be’er Ya‘aqov	31.93864	34.83749	27768
Beersheba	31.25181	34.79130	186600
Bat Yam	32.02379	34.75185	129012
Bāqa el Gharbīya	32.42061	35.04266	29950
Ashkelon	31.66926	34.57149	144073
Ashdod	31.79213	34.64966	226838
‘Ara-‘Ar‘ara	32.49565	35.09261	24904
Arad	31.25882	35.21282	27967
Acre	32.92814	35.07647	51420
Afula	32.60907	35.28920	44930
West Jerusalem	31.78199	35.21961	400000
Rahat	31.39547	34.75699	19586
Modiin Ilit	31.93221	35.04416	76374
Ariel	32.10650	35.18449	20540
Tel Sheva‘	31.24864	34.86007	20204
‘Ar‘ara BaNegev	31.16046	35.02274	17640
H̱ura	31.30084	34.93606	21558
Kuseifa	31.24535	35.09310	21079
Shoham	31.99866	34.94559	20740
El‘ad	32.04984	34.95382	48763
Yehud-Monosson	32.02840	34.87960	29312
Kadima Zoran	32.27782	34.91940	22490
Kiryat Ono	32.06124	34.85618	39986
Binyamina-Giv'at Ada	32.51824	34.95398	15847
Douglas	54.15000	-4.48333	26218
Pūnch	33.77033	74.09254	28197
Kilakarai	9.23183	78.78545	38355
Zunheboto	25.96667	94.51667	29499
Zamānia	25.41961	83.55786	32008
Zaidpur	26.83093	81.32929	33397
Zahirābād	17.68138	77.60743	71166
Yeola	20.04240	74.48944	49826
Yellāpur	14.96370	74.70929	20452
Yellandu	17.59064	80.32146	43787
Yelahanka	13.10073	77.59632	116447
Yavatmāl	20.39324	78.13201	128175
Yāval	21.16772	75.69762	36706
Yanam	16.73308	82.21364	55626
Yamuna Nagar	30.12796	77.28371	217071
Yadgir	16.77007	77.13755	74294
Wokha	26.09717	94.25817	54010
Weir	27.01860	77.17636	19385
Wellington	11.36552	76.78442	20254
Wazīrganj	28.21145	79.05665	19372
Wāshīm	20.11128	77.13300	78387
Warud	21.47101	78.26965	47817
Warora	20.22885	79.00277	46532
Wāris Alīganj	25.01720	85.64047	35243
Wardha	20.73933	78.59784	113759
Wārāseonī	21.76184	80.04301	27494
Warangal	18.00000	79.58333	704570
Wanparti	16.36738	78.06889	60949
Wānkāner	22.61198	70.94379	47814
Wani	20.05507	78.95313	58840
Waluj Buzurg	19.79632	75.22648	20220
Walajapet	12.92510	79.36626	47498
Wai	17.95276	73.89058	36025
Wādi	17.05183	76.99048	37988
Wadgaon	16.83553	74.31338	25651
Vypīn	9.96667	76.25000	23717
Vyāra	21.11079	73.39365	39789
Vuyyūru	16.36307	80.84406	36755
Vrindāvan	27.58105	77.69662	60195
Vriddhāchalam	11.51830	79.32411	61498
Vizianagaram	18.11692	83.41148	228720
Vittal	12.76325	75.09896	17618
Vite	17.27343	74.53792	48289
Visnagar	23.69855	72.55210	76753
Vishāram	12.91808	79.27756	44786
Visakhapatnam	17.68009	83.20161	1063178
Vīsāvadar	21.33954	70.74966	19515
Virudunagar	9.58509	77.95787	73273
Vadakku Viravanallur	8.69786	77.51916	19689
Virajpet	12.19644	75.80512	17246
Virār	19.45591	72.81136	1222390
Viramgām	23.12564	72.05014	55821
Vinukonda	16.05310	79.73964	62550
Villupuram	11.93975	79.49244	97380
Villianur	11.91393	79.75568	34383
Vilattikulam	9.13227	78.16635	15277
Vikramasingapuram	8.71477	77.39032	47241
Vikārābād	17.33810	77.90441	53143
Vijayawada	16.50745	80.64660	1143232
Vijāpur	23.56230	72.74848	35118
Vidisha	23.52604	77.81092	155951
Vettūr	8.71742	76.72582	37219
Vettavalam	12.10769	79.24516	15506
Vettaikkaranpudur	10.56207	76.91305	18128
Vetapālem	15.78502	80.30663	38671
Verāval	20.90770	70.36786	171121
Vepagunta	17.77844	83.21577	26881
Venkatagiri	13.96005	79.58032	52688
Vemalwāda	18.46523	78.86894	33706
